"study","contrast","direction","pathway","total","hits","expected","raw_p","fdr"
"Vital (2 mo.)","BEP","up","Inositol Metabolism",4,1,1.6,0.886,1
"Vital (2 mo.)","BEP","up","Galactose Metabolism",4,1,1.6,0.886,1
"Vital (2 mo.)","BEP","up","Alanine Metabolism",4,1,1.6,0.886,1
"Vital (2 mo.)","BEP","up","Starch and Sucrose Metabolism",4,1,1.6,0.886,1
"Vital (2 mo.)","BEP","up","Urea Cycle",4,1,1.6,0.886,1
"Vital (2 mo.)","BEP","up","Aspartate Metabolism",4,1,1.6,0.886,1
"Vital (2 mo.)","BEP","up","Phytanic Acid Peroxisomal Oxidation",4,1,1.6,0.886,1
"Vital (2 mo.)","BEP","up","Tyrosine Metabolism",8,2,3.2,0.922,1
"Vital (2 mo.)","BEP","up","Vitamin B6 Metabolism",8,2,3.2,0.922,1
"Vital (2 mo.)","BEP","up","Phenylalanine and Tyrosine Metabolism",5,1,2,0.937,1
"Elicit (1 mo.)","Nico","up","Nicotinate and Nicotinamide Metabolism",7,5,1.2,0.000367,0.0359
"Elicit (1 mo.)","Nico","up","Tryptophan Metabolism",4,2,0.686,0.128,1
"Elicit (1 mo.)","Nico","up","Fatty Acid Elongation In Mitochondria",1,1,0.171,0.171,1
"Elicit (1 mo.)","Nico","up","Ketone Body Metabolism",1,1,0.171,0.171,1
"Elicit (1 mo.)","Nico","up","Steroidogenesis",1,1,0.171,0.171,1
"Elicit (1 mo.)","Nico","up","Cardiolipin Biosynthesis",1,1,0.171,0.171,1
"Elicit (1 mo.)","Nico","up","Androstenedione Metabolism",1,1,0.171,0.171,1
"Elicit (1 mo.)","Nico","up","Pterine Biosynthesis",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Caffeine Metabolism",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Selenoamino Acid Metabolism",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Glycerolipid Metabolism",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Androgen and Estrogen Metabolism",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Glycerol Phosphate Shuttle",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Glucose-Alanine Cycle",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Mitochondrial Electron Transport Chain",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Ethanol Degradation",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Inositol Phosphate Metabolism",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Carnitine Synthesis",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","De Novo Triacylglycerol Biosynthesis",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Estrone Metabolism",2,1,0.343,0.318,1
"Elicit (1 mo.)","Nico","up","Cysteine Metabolism",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Bile Acid Biosynthesis",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Glycolysis",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Fatty acid Metabolism",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Fructose and Mannose Degradation",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Butyrate Metabolism",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Retinol Metabolism",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Malate-Aspartate Shuttle",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Plasmalogen Synthesis",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids",3,1,0.514,0.442,1
"Elicit (1 mo.)","Nico","up","Nucleotide Sugars Metabolism",4,1,0.686,0.546,1
"Elicit (1 mo.)","Nico","up","Inositol Metabolism",4,1,0.686,0.546,1
"Elicit (1 mo.)","Nico","up","Lysine Degradation",4,1,0.686,0.546,1
"Elicit (1 mo.)","Nico","up","Galactose Metabolism",4,1,0.686,0.546,1
"Elicit (1 mo.)","Nico","up","Starch and Sucrose Metabolism",4,1,0.686,0.546,1
"Elicit (1 mo.)","Nico","up","Urea Cycle",4,1,0.686,0.546,1
"Elicit (1 mo.)","Nico","up","Gluconeogenesis",4,1,0.686,0.546,1
"Elicit (1 mo.)","Nico","up","Phytanic Acid Peroxisomal Oxidation",4,1,0.686,0.546,1
"Elicit (1 mo.)","Nico","up","Transfer of Acetyl Groups into Mitochondria",4,1,0.686,0.546,1
"Elicit (1 mo.)","Nico","up","Glycine and Serine Metabolism",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico","up","Ammonia Recycling",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico","up","Arginine and Proline Metabolism",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico","up","Porphyrin Metabolism",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico","up","Phospholipid Biosynthesis",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico","up","Folate Metabolism",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico","up","Betaine Metabolism",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico","up","Threonine and 2-Oxobutanoate Degradation",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico","up","Propanoate Metabolism",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico","up","Valine, Leucine and Isoleucine Degradation",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico","up","Methionine Metabolism",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico","up","Citric Acid Cycle",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico","up","Glutamate Metabolism",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico","up","Histidine Metabolism",7,1,1.2,0.768,1
"Elicit (1 mo.)","Nico","up","Purine Metabolism",7,1,1.2,0.768,1
"Elicit (1 mo.)","Nico","up","Warburg Effect",7,1,1.2,0.768,1
"Elicit (1 mo.)","Nico","up","Tyrosine Metabolism",8,1,1.37,0.818,1
"Elicit (1 mo.)","Nico","up","Beta-Alanine Metabolism",8,1,1.37,0.818,1
"Elicit (1 mo.)","Nico","up","Pyruvate Metabolism",8,1,1.37,0.818,1
"Elicit (5 mo.)","Nico","down","Lactose Degradation",2,1,0.0571,0.0571,1
"Elicit (5 mo.)","Nico","down","Trehalose Degradation",2,1,0.0571,0.0571,1
"Elicit (5 mo.)","Nico","down","Glycolysis",3,1,0.0857,0.0857,1
"Elicit (5 mo.)","Nico","down","Spermidine and Spermine Biosynthesis",3,1,0.0857,0.0857,1
"Elicit (5 mo.)","Nico","down","Betaine Metabolism",5,1,0.143,0.143,1
"Elicit (5 mo.)","Nico","down","Methionine Metabolism",6,1,0.171,0.171,1
"Elicit (5 mo.)","Nico","down","Purine Metabolism",7,1,0.2,0.2,1
"Elicit (5 mo.)","Nico","down","Warburg Effect",7,1,0.2,0.2,1
"Elicit (5 mo.)","Nico","down","Pyruvate Metabolism",8,1,0.229,0.229,1
"Elicit (5 mo.)","Nico","up","Nicotinate and Nicotinamide Metabolism",7,5,1,6.47e-05,0.00634
"Elicit (5 mo.)","Nico","up","Fatty Acid Elongation In Mitochondria",1,1,0.143,0.143,1
"Elicit (5 mo.)","Nico","up","Ketone Body Metabolism",1,1,0.143,0.143,1
"Elicit (5 mo.)","Nico","up","Steroidogenesis",1,1,0.143,0.143,1
"Elicit (5 mo.)","Nico","up","Cardiolipin Biosynthesis",1,1,0.143,0.143,1
"Elicit (5 mo.)","Nico","up","Androstenedione Metabolism",1,1,0.143,0.143,1
"Elicit (5 mo.)","Nico","up","Pterine Biosynthesis",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Caffeine Metabolism",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Selenoamino Acid Metabolism",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Glycerolipid Metabolism",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Androgen and Estrogen Metabolism",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Glycerol Phosphate Shuttle",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Glucose-Alanine Cycle",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Mitochondrial Electron Transport Chain",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Ethanol Degradation",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Inositol Phosphate Metabolism",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Carnitine Synthesis",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","De Novo Triacylglycerol Biosynthesis",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Estrone Metabolism",2,1,0.286,0.269,1
"Elicit (5 mo.)","Nico","up","Cysteine Metabolism",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Bile Acid Biosynthesis",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Glycolysis",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Fatty acid Metabolism",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Fructose and Mannose Degradation",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Butyrate Metabolism",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Retinol Metabolism",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Malate-Aspartate Shuttle",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Plasmalogen Synthesis",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids",3,1,0.429,0.38,1
"Elicit (5 mo.)","Nico","up","Nucleotide Sugars Metabolism",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Inositol Metabolism",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Lysine Degradation",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Galactose Metabolism",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Starch and Sucrose Metabolism",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Urea Cycle",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Tryptophan Metabolism",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Gluconeogenesis",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Phytanic Acid Peroxisomal Oxidation",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Transfer of Acetyl Groups into Mitochondria",4,1,0.571,0.477,1
"Elicit (5 mo.)","Nico","up","Glycine and Serine Metabolism",5,1,0.714,0.561,1
"Elicit (5 mo.)","Nico","up","Ammonia Recycling",5,1,0.714,0.561,1
"Elicit (5 mo.)","Nico","up","Arginine and Proline Metabolism",5,1,0.714,0.561,1
"Elicit (5 mo.)","Nico","up","Porphyrin Metabolism",5,1,0.714,0.561,1
"Elicit (5 mo.)","Nico","up","Phospholipid Biosynthesis",5,1,0.714,0.561,1
"Elicit (5 mo.)","Nico","up","Folate Metabolism",5,1,0.714,0.561,1
"Elicit (5 mo.)","Nico","up","Betaine Metabolism",5,1,0.714,0.561,1
"Elicit (5 mo.)","Nico","up","Threonine and 2-Oxobutanoate Degradation",5,1,0.714,0.561,1
"Elicit (5 mo.)","Nico","up","Propanoate Metabolism",6,1,0.857,0.634,1
"Elicit (5 mo.)","Nico","up","Valine, Leucine and Isoleucine Degradation",6,1,0.857,0.634,1
"Elicit (5 mo.)","Nico","up","Methionine Metabolism",6,1,0.857,0.634,1
"Elicit (5 mo.)","Nico","up","Citric Acid Cycle",6,1,0.857,0.634,1
"Elicit (5 mo.)","Nico","up","Glutamate Metabolism",6,1,0.857,0.634,1
"Elicit (5 mo.)","Nico","up","Histidine Metabolism",7,1,1,0.697,1
"Elicit (5 mo.)","Nico","up","Purine Metabolism",7,1,1,0.697,1
"Elicit (5 mo.)","Nico","up","Warburg Effect",7,1,1,0.697,1
"Elicit (5 mo.)","Nico","up","Tyrosine Metabolism",8,1,1.14,0.751,1
"Elicit (5 mo.)","Nico","up","Beta-Alanine Metabolism",8,1,1.14,0.751,1
"Elicit (5 mo.)","Nico","up","Pyruvate Metabolism",8,1,1.14,0.751,1
